x,y
-0.16510980704700587,-0.13167745061943226
-0.16134501488360883,-0.12866281070527605
-0.1575795245088929,-0.1256490428875269
-0.15381339864817645,-0.12263606918936552
-0.15004669403730228,-0.11962381902534941
-0.14627946206603631,-0.11661222841385437
-0.14251174934796867,-0.11360123927749279
-0.1387435982196056,-0.11059079883008946
-0.1349750474399607,-0.1075808587150493
-0.1312061332800989,-0.10457137362481976
-0.1274368893870062,-0.10156230151889994
-0.12366734666582126,-0.09855360376138651
-0.11989753294975428,-0.09554524554305911
-0.1161274732442184,-0.0925371955823805
-0.11231940119871851,-0.08957316258188464
-0.10837308692236808,-0.08678400354520865
-0.10431732388759608,-0.08415739250112997
-0.10017348876927534,-0.0816783771525882
-0.09595818037942902,-0.07933190722537453
-0.09168302472405267,-0.07710462233605889
-0.08735648844624114,-0.0749848223138383
-0.08298520153295162,-0.07296231894749103
-0.07857464709805777,-0.0710281475753255
-0.07412954715419046,-0.06917430991829729
-0.06965406053922554,-0.06739358414821264
-0.0651518793454837,-0.06567939770250707
-0.06062627849317632,-0.06402574531722677
-0.056080148479979865,-0.06242713469438332
-0.05151602496483238,-0.06087854747088716
-0.04693611902690709,-0.05937541027280097
-0.04234235094297294,-0.05791356304729882
-0.03773638602534073,-0.05648922394229634
-0.03311966842821911,-0.055098956063092605
-0.028493451742188636,-0.0537396370026636
-0.02385882583039726,-0.05240843145420811
-0.019216739901732265,-0.05110276676756023
-0.014568022155457478,-0.04982031097659937
-0.009913396483578368,-0.04855895268026285
-0.005253496731625927,-0.04731678220304011
-0.0005888789526835826,-0.046092073638818704
0.004079968008013135,-0.044883267617634386
0.008752613355497124,-0.04368895485294047
0.013428676444420612,-0.04250786067332766
0.01810782000739679,-0.04133883079400146
0.022789744400323383,-0.04018081854572581
0.027474171552766623,-0.039032873706666874
0.03216084692629789,-0.037894135982771394
0.036849562986654594,-0.036763824828321266
0.04154013354944595,-0.03564122998366123
0.04623239153195587,-0.03452570567606919
0.05092618699463219,-0.03341666541414089
0.0556213853925462,-0.0323135771400381
0.06030028920333796,-0.03109800567418207
0.06487729292215108,-0.029439544042084684
0.0692990076632376,-0.02741017545137429
0.07154814638385722,-0.026169058768196113
0.07375371576341216,-0.02503263633339425
0.077915365082923,-0.02296222012383404
0.08193658810564308,-0.020555295141671686
0.0857918361558922,-0.01787243796130901
0.08948690190354111,-0.014955648413958472
0.09302976498644303,-0.011842502113476967
0.09643051752684047,-0.00856280584111539
0.09969931814711648,-0.005140309973214087
0.10286907756637267,-0.0015681003547335043
0.10594900877073644,0.0021269417393552734
0.10892637740452805,0.005906318858763327
0.11180846780477652,0.009760727614223632
0.11460208930322349,0.013681751431376087
0.11731368743753025,0.01766177765611144
0.1199494112436272,0.02169401137346145
0.12251508190161008,0.02577245620193908
0.1250161654447845,0.029891845070961924
0.12745776497803096,0.034047570689104606
0.1298446190952463,0.038235611418659575
0.1321811078584129,0.04245245809620517
0.1344712630375121,0.04669504697794096
0.13671878340332125,0.050960699588277605
0.1389270579210767,0.05524706746800307
0.14109919071741636,0.05955208451975179
0.1432380247079658,0.06387392720132296
0.14531664170434502,0.06822857449609951
0.14724885082844005,0.07265283465955405
0.149049238320886,0.07713180438877848
0.15073202395260835,0.08165400154576034
0.152309854450202,0.08621091879101808
0.15379328859587493,0.09079698694876841
0.15519175686534886,0.0954080181466124
0.15651356738824854,0.10004072085785472
0.1577660578840086,0.10469238677194143
0.15895578328041307,0.1093606907359117
0.1600886494606061,0.11404358683168034
0.1611700031447127,0.11873925800003685
0.16220469232755672,0.12344609180500905
0.16319711612019122,0.12816266453742656
0.1641512674236213,0.1328877267647478
0.165070769293488,0.1376201887101452
0.1659589068497393,0.14235910475617666
0.16681865579209273,0.14710365751813004
0.167652708256678,0.15185314217302132
0.16846349662448473,0.15660695163234561
0.16925321579861885,0.16136456294503465
0.17002384433248718,0.16612552512587087
0.1707771624212707,0.170889344080725
0.1715147519706936,0.17565562850021343
0.17223803496079512,0.18042410887346552
0.17294829834420547,0.18519454911632852
0.17364670803320276,0.18996674181798087
0.17433432141730254,0.19474050422721373
0.17501209834471992,0.1995156748853949
0.17568091060738453,0.2042921108157584
0.1763415500831886,0.20906968517816635
0.17699473577299307,0.21384828530048455
0.1776411200044363,0.21862781100537532
0.17828129405834575,0.22340817316448758
0.17891579341830344,0.22818929242772945
0.17954510276759664,0.23297109809065783
0.18016966077916588,0.23775352707687486
0.1807898646785902,0.24253652302392398
0.18140607451790794,0.24732003546887102
0.1820186170838732,0.2521040191325016
0.18275554783883077,0.25688501831852056
0.1839825174124964,0.26160870869196023
0.18562399275460525,0.2662025176806597
0.18701697430707312,0.2693280963655755
0.18783689521846905,0.27095828953597567
0.18905488585920588,0.27400077620604996
0.19099206682840653,0.27835548215024314
0.1932818774298116,0.28260624478908736
0.19578377543094688,0.2865799940786594
0.19853688737631614,0.29039559429426104
0.20150129114995208,0.29405986192475964
0.20464518410331708,0.2975820228007655
0.20794322539553692,0.3009715438494151
0.21137483708864174,0.30423741499717727
0.21496567216200307,0.307430071665728
0.21865173803344926,0.31052135795422686
0.22241910242477952,0.31351538600326717
0.22625886961159583,0.31641879427032027
0.2301629704748328,0.3192378814038378
0.23412412909916056,0.32197866823773935
0.23813590120735592,0.3246469145782022
0.24219260752845384,0.3272480623807302
0.24628926699361067,0.3297872199696508
0.2504215231877639,0.3322691530073683
0.2545855693947153,0.33469828388235795
0.2587780774738378,0.3370786984819825
0.26299613499870955,0.33941415591073215
0.2672371881266284,0.3417081055955875
0.2714989901933635,0.3439637103732776
0.27577955830992845,0.3461838695354429
0.2800771373151346,0.34837124016982685
0.2843901700497717,0.35052825611781924
0.28871727282474385,0.3526571444878001
0.29305721499668547,0.35475994008170697
0.2974089016943259,0.35683849829819686
0.30177135892098306,0.3588945070898715
0.3061437204616317,0.36092949842025507
0.3105252162195393,0.3629448594515343
0.3149151617753483,0.3649418434631468
0.3193129490859653,0.3669215803089751
0.3237180383161137,0.36888508609960385
0.32812995082707197,0.3708332717528862
0.3325482633475455,0.3727669500772313
0.3369726033363056,0.37468684111044814
