x,y
-0.391962081691848,-0.3999999495460216
-0.38712966730425596,-0.39989215219709096
-0.38241449355293916,-0.3993037584385969
-0.37765921296095145,-0.3982910471004552
-0.374232316584524,-0.39731427815118536
-0.37200812622679297,-0.39661344706110174
-0.3686716873916954,-0.39571479043133734
-0.36412091339729374,-0.3943308474404772
-0.3596096817247089,-0.3926113752788567
-0.3552748731924062,-0.39065128403085747
-0.3510963740365971,-0.3884667141329389
-0.34702695285262686,-0.38606846368100795
-0.34306217942727457,-0.38348628188726436
-0.33919662242409127,-0.3807444691929408
-0.33537514345592745,-0.3778289285775979
-0.3316354749087154,-0.3747972969607509
-0.32797772178547013,-0.37166626203741016
-0.32439670551403427,-0.3684460554442301
-0.32088751151608486,-0.3651459473677087
-0.317445406261975,-0.36177435414462566
-0.31406578523320294,-0.358338820705141
-0.3107442224207606,-0.3548460738052496
-0.30747649649205694,-0.35130208845120947
-0.3042586112140614,-0.3477121559602389
-0.30108681014425537,-0.34408095495460134
-0.2979575838700864,-0.34041262109034887
-0.29486767281957027,-0.33671081023193744
-0.2918140625555515,-0.3329787572123807
-0.2887939708481882,-0.32921933144423743
-0.28580483270429363,-0.3254350851408257
-0.2828442854573295,-0.321628294072343
-0.27994845719324024,-0.3177660155198189
-0.2772360013753033,-0.31376591862880204
-0.2746937428491229,-0.3096567992850386
-0.27230562432425154,-0.3054604520889756
-0.2700564469363864,-0.30119347403038027
-0.26793259734301206,-0.296867146862182
-0.26592200107173664,-0.2924900275214877
-0.26401400334982533,-0.28806874682380346
-0.26219924187660054,-0.28360885888060305
-0.2604692906988119,-0.279115163574874
-0.2588164956735992,-0.27459186302723043
-0.25723387814471854,-0.2700426714152742
-0.2557150581099902,-0.2654708683264698
-0.2542542019027808,-0.2608793355105268
-0.25284598245841544,-0.2562705901488402
-0.25148554769687015,-0.2516468185186229
-0.25016848914736806,-0.24700991102507405
-0.24889080492366278,-0.24236149936431603
-0.2476488630519851,-0.2377029917803024
-0.24643936765992702,-0.23303560480793237
-0.24525932858709987,-0.22836039102726988
-0.24410603440906337,-0.2236782628515539
-0.242977028434858,-0.2189900127040998
-0.2418700870221373,-0.21429633008996532
-0.24078319954880217,-0.20959781608538997
-0.2397145495307859,-0.20489499570633857
-0.2386624966055525,-0.2001883285236166
-0.23762555933557195,-0.1954782177972963
-0.23660239896832277,-0.1907650183265234
-0.235591804377764,-0.18604905986012138
-0.23459268356175914,-0.1813306523503876
-0.2336040495294107,-0.17661003440851808
-0.23262500467404848,-0.17188741674291078
-0.2316547321350254,-0.16716298767552695
-0.23069248865704603,-0.16243691571060773
-0.22973759840901725,-0.15770935171364459
-0.2287894474814705,-0.1529804307927025
-0.227847478823731,-0.1482502739568424
-0.22691118745112676,-0.14351898960664683
-0.22592146107287683,-0.13879627993282925
